# GoalTracker 股价数据（行情快照，由 fetch_prices.py 生成）
股票代码,公司,现价,涨跌额,涨跌幅%,5日涨幅%,本月涨幅%,市盈率(动),市净率,换手率%,成交量(手),成交额(亿),总市值(亿),流通市值(亿),总股本(亿股)
000546.SZ,金圆股份,4.49,0.03,0.67,-1.75,-6.85,-7.41,0.95,1.15,80372.0,0.3619,34.9164,31.2821,7.7765
000547.SZ,航天发展,14.93,0.44,3.04,1.22,4.99,-53.38,6.52,3.54,562478.0,8.4015,238.6513,237.2558,15.9847
000548.SZ,湖南投资,4.57,-0.01,-0.22,0.22,-0.44,50.37,1.11,0.77,38607.0,0.1768,22.8142,22.8142,4.9922
000550.SZ,江铃汽车,16.69,-0.65,-3.75,-5.44,3.02,9.75,1.2,1.13,58832.0,0.9894,144.0704,86.5315,8.6321
000551.SZ,创元科技,12.36,0.37,3.09,3.78,-2.37,16.67,1.96,3.25,157243.0,1.935,59.913,59.8671,4.8473
000552.SZ,甘肃能化,2.46,-0.02,-0.81,-5.02,-10.55,37.81,0.79,1.43,534455.0,1.3168,131.6547,91.655,53.5182
000553.SZ,安道麦A,5.59,0.0,0.0,-3.12,-0.71,15.05,0.74,0.26,57170.0,0.3214,130.2365,121.6983,23.2981
000554.SZ,泰山石油,6.36,0.05,0.79,-4.5,-4.79,14.15,2.51,3.62,130113.0,0.8244,30.3655,22.8518,4.7744
000555.SZ,神州信息,10.4,0.1,0.97,-0.86,-4.24,-17.93,1.85,1.09,105841.0,1.1038,101.4805,101.3914,9.7577
000557.SZ,西部创业,3.67,-0.02,-0.54,-2.13,-1.34,36.02,0.84,0.51,74072.0,0.2736,53.5224,53.5055,14.5837
000558.SZ,天府文旅,3.59,-0.01,-0.28,-8.42,-3.75,-109.85,4.51,2.4,308946.0,1.1155,46.2831,46.2636,12.8922
000559.SZ,万向钱潮,11.02,0.32,2.99,5.86,-1.87,33.02,4.42,2.37,786667.0,8.8078,365.3525,365.2315,33.1536
000560.SZ,我爱我家,2.9,0.08,2.84,5.84,0.0,42.28,0.73,18.82,4409436.0,12.4844,68.3095,67.938,23.555
000561.SZ,烽火电子,7.86,0.02,0.26,-1.38,0.26,-27.09,2.4,1.92,149250.0,1.1816,67.9118,61.013,8.6402
000563.SZ,陕国投Ａ,2.94,0.0,0.0,0.0,-2.97,10.33,0.8,0.59,304280.0,0.8959,150.3507,150.3507,51.1397
000564.SZ,供销大集,1.52,0.02,1.33,-3.18,0.66,516.96,1.91,1.47,2212666.0,3.3577,274.4826,229.4422,180.5806
000565.SZ,渝三峡Ａ,6.64,0.07,1.07,-6.87,2.47,58.37,2.24,3.94,170963.0,1.1337,28.7905,28.7905,4.3359
000566.SZ,海南海药,4.61,0.02,0.44,-1.5,-6.87,-14.1,-45.36,3.78,490434.0,2.2636,59.8085,59.7758,12.9737
000567.SZ,海德股份,6.11,0.12,2.0,-1.29,-11.19,4.43,1.72,0.88,171526.0,1.0384,119.4256,119.0695,19.5459
000568.SZ,泸州老窖,71.92,0.27,0.38,-2.32,-6.6,12.2,2.7,0.37,54523.0,3.9236,1058.5915,1057.9865,14.719
000570.SZ,苏常柴Ａ,5.26,0.08,1.54,1.35,0.57,17.67,1.05,1.59,88388.0,0.4623,37.1194,29.2294,7.0569
000571.SZ,新大洲A,6.55,0.16,2.5,15.11,6.33,-43.5,-451.2,3.83,311446.0,2.0367,54.9629,53.3165,8.3913
000572.SZ,海马汽车,4.31,-0.05,-1.15,9.39,11.95,-36.4,4.69,12.29,2018159.0,8.6628,70.8838,70.7811,16.4464
000573.SZ,粤宏远Ａ,3.73,0.04,1.08,0.81,-3.62,26.32,1.48,1.56,98369.0,0.3643,23.8079,23.5945,6.3828
000576.SZ,甘化科工,8.28,0.01,0.12,-3.38,0.36,50.74,2.14,2.33,101110.0,0.8417,36.1354,35.9199,4.3642
000581.SZ,威孚高科,18.15,-0.01,-0.06,0.61,0.39,10.49,0.91,0.51,40461.0,0.7362,175.4716,144.0912,9.6679
000582.SZ,北部湾港,9.81,-0.03,-0.3,-12.88,-12.64,22.13,1.2,2.33,503080.0,4.9335,246.926,211.5868,25.1708
000586.SZ,汇源通信,13.62,-0.28,-2.01,-4.62,-0.58,-153.58,8.35,4.61,88080.0,1.2121,26.3465,26.0401,1.9344
000589.SZ,贵州轮胎,4.24,0.01,0.24,-2.08,-4.07,9.19,0.72,1.04,160612.0,0.6815,65.9061,65.4703,15.5439
000590.SZ,古汉医药,8.88,-0.06,-0.67,-1.99,-5.73,-71.03,3.99,0.91,21787.0,0.1948,21.265,21.2544,2.3947
000591.SZ,太阳能,4.29,0.02,0.47,-1.83,0.23,17.06,0.69,1.48,577056.0,2.4945,167.5182,167.4557,39.0485
000592.SZ,平潭发展,8.63,0.26,3.11,11.35,28.81,-119.99,9.78,20.79,3981406.0,34.2191,166.7127,165.2725,19.3178
000593.SZ,德龙汇能,21.7,0.13,0.6,3.98,-4.02,139.15,8.67,2.61,93473.0,2.0225,77.8229,77.7908,3.5863
000595.SZ,新能股份,5.27,0.03,0.57,-5.05,-9.29,104.04,11.71,1.39,158163.0,0.838,60.0072,60.0072,11.3866
000596.SZ,古井贡酒,93.78,1.28,1.38,1.8,2.26,11.45,1.99,0.68,27875.0,2.6,495.7211,383.1851,5.286
000597.SZ,东北制药,4.66,-0.01,-0.21,-1.06,-4.9,39.64,1.2,0.7,98748.0,0.464,66.4949,65.6689,14.2693
000598.SZ,兴蓉环境,7.02,0.02,0.29,-0.85,-4.49,10.26,1.05,0.64,190022.0,1.336,209.4774,209.4493,29.8401
000599.SZ,青岛双星,4.51,-0.09,-1.96,-3.22,-6.43,38.54,1.78,2.04,166728.0,0.7576,110.1844,36.8351,24.4311
000600.SZ,建投能源,7.3,0.09,1.25,-2.67,-3.57,9.56,1.06,1.52,165690.0,1.2109,148.5094,79.5737,20.3438
000601.SZ,韶能股份,6.27,0.12,1.95,-1.88,2.45,19.8,1.59,3.3,345477.0,2.1617,66.7181,65.7181,10.6408
000603.SZ,盛达资源,34.76,1.93,5.88,3.42,-5.72,30.74,6.39,6.87,458056.0,15.5369,239.8333,231.7506,6.8997
000605.SZ,渤海股份,5.78,-0.06,-1.03,-2.36,-4.46,71.07,0.96,0.86,30475.0,0.1775,20.3837,20.3837,3.5266
000607.SZ,华媒控股,4.12,0.08,1.98,7.29,7.57,-130.76,3.5,6.03,534112.0,2.1857,41.9292,36.4646,10.177
000608.SZ,阳光股份,7.1,0.07,1.0,-3.92,-2.47,-51.27,2.63,2.21,127731.0,0.9064,53.2438,40.9563,7.4991
000609.SZ,*ST中迪,9.85,0.47,5.01,4.34,0.72,-13.97,-19.54,2.99,86980.0,0.8453,29.4777,28.6352,2.9927
000610.SZ,*ST西旅,8.22,-0.46,-5.3,-10.85,21.78,-16.64,-17.22,5.17,121673.0,1.0368,19.4607,19.3585,2.3675
000612.SZ,焦作万方,11.4,0.06,0.53,7.45,0.88,5.52,1.68,2.84,338835.0,3.8788,135.9107,135.9107,11.922
000615.SZ,*ST美谷,3.23,0.01,0.31,-1.82,-2.42,-12.91,3.51,0.33,30370.0,0.0981,57.736,29.8862,17.8749
000617.SZ,中油资本,6.88,0.07,1.03,-0.43,-5.75,12.94,0.81,0.45,570333.0,3.9111,869.775,869.775,126.4208
000619.SZ,海螺新材,4.98,0.02,0.4,1.01,-1.58,-33.99,0.89,1.85,66439.0,0.3325,21.9702,17.928,4.4117
000620.SZ,盈新发展,3.2,0.05,1.59,2.89,-1.23,109.11,5.05,6.23,2909330.0,9.291,187.8981,149.496,58.7182
000623.SZ,吉林敖东,17.56,0.25,1.44,-0.51,-5.18,5.12,0.66,0.66,78968.0,1.3831,209.9992,209.1437,11.959
000625.SZ,长安汽车,7.12,-0.03,-0.42,0.85,0.71,43.17,0.93,0.43,357546.0,2.5443,705.7989,588.6119,99.1291
000626.SZ,远大控股,8.85,-0.03,-0.34,-2.75,3.03,10.42,2.0,2.91,146835.0,1.2995,44.8365,44.6317,5.0663
000628.SZ,高新发展,60.48,4.29,7.63,10.06,23.76,219.48,9.6,8.4,161412.0,9.5803,213.0589,116.2659,3.5228
000629.SZ,钒钛股份,2.89,0.03,1.05,-1.7,-5.86,60.63,2.14,0.62,579674.0,1.676,268.5084,268.4938,92.9095
000630.SZ,铜陵有色,6.09,0.07,1.16,-1.3,-8.7,13.64,2.15,1.17,1307151.0,7.9574,816.6368,678.6088,134.0947
000631.SZ,顺发恒能,2.91,0.0,0.0,-1.02,-2.02,296.39,1.21,0.35,79592.0,0.232,66.93,66.93,23.0
000632.SZ,ST三木,4.03,0.01,0.25,-3.59,-5.18,-1.1,-2.57,2.58,120210.0,0.4819,18.7604,18.7589,4.6552
000633.SZ,合金投资,5.14,-0.01,-0.19,-1.91,-6.03,417.51,9.88,1.61,61929.0,0.3192,19.7945,19.7945,3.8511
000635.SZ,英 力 特,7.29,0.15,2.1,0.14,11.13,-5.82,2.92,2.79,102237.0,0.7399,28.7323,26.7412,3.9413
000636.SZ,风华高科,58.2,1.55,2.74,3.95,4.15,115.03,5.28,11.37,1304150.0,74.7363,667.8394,667.8392,11.4749
000637.SZ,茂化实华,4.11,-0.04,-0.96,-2.38,-3.52,-32.56,4.5,1.62,59084.0,0.2447,21.3669,14.9846,5.1988
000639.SZ,ST西王,1.62,-0.01,-0.61,-5.81,-1.82,3.95,0.98,2.43,262352.0,0.428,17.4867,17.4867,10.7943
000650.SZ,仁和药业,5.18,0.0,0.0,-0.58,-5.13,12.42,1.11,0.74,99042.0,0.5156,72.5168,68.9658,13.9994
000651.SZ,格力电器,38.56,0.58,1.53,-0.46,-1.0,8.13,1.57,0.54,298742.0,11.4668,2159.9021,2125.7715,56.0141
000652.SZ,泰达股份,3.35,0.02,0.6,-2.62,-4.29,43.99,0.9,0.66,96846.0,0.3242,48.8877,48.8505,14.5933
000655.SZ,金岭矿业,7.12,0.04,0.56,-2.2,-2.73,17.87,1.2,0.77,45681.0,0.3261,42.3882,42.3882,5.9534
000656.SZ,金科股份,1.25,0.03,2.46,3.31,-1.57,356.56,3.17,2.73,2073130.0,2.5481,132.3591,94.8387,105.8873
000657.SZ,中钨高新,61.76,0.86,1.41,5.54,-6.14,33.89,12.48,4.21,611256.0,37.5796,1407.254,897.652,22.7858
000659.SZ,珠海中富,2.8,-0.03,-1.06,-3.78,-3.11,-65.32,52.76,1.34,172726.0,0.4867,35.9997,35.9997,12.857
000661.SZ,长春高新,71.5,-0.83,-1.15,0.06,-2.32,30.68,1.3,1.55,61114.0,4.4068,291.6753,282.2659,4.0794
000663.SZ,永安林业,5.95,-0.03,-0.5,-1.49,-1.49,-51.8,2.2,2.16,66070.0,0.3953,20.0327,18.2249,3.3668
000665.SZ,湖北广电,4.07,-0.06,-1.45,-1.21,0.0,-9.24,1.51,1.24,140555.0,0.5751,46.282,46.2808,11.3715
000668.SZ,荣丰控股,21.04,0.02,0.1,1.01,-8.56,-64.02,4.0,2.6,38173.0,0.8023,30.8955,30.8955,1.4684
000669.SZ,ST金鸿,4.16,-0.02,-0.48,0.0,-2.8,111.66,38.27,0.55,37662.0,0.1572,28.305,28.305,6.8041
000670.SZ,盈方微,7.87,0.23,3.01,6.78,11.47,-202.9,205.65,10.96,910010.0,7.0915,66.5758,65.3564,8.4594
000672.SZ,上峰材料,15.02,0.1,0.67,1.76,4.12,5.34,1.48,1.6,155348.0,2.342,145.6032,145.6032,9.694
000676.SZ,智度股份,6.7,-0.07,-1.03,-0.89,-2.76,29.44,1.96,2.59,325465.0,2.1878,84.4059,84.3549,12.5979
000677.SZ,ST海龙,1.8,0.03,1.69,-2.7,-0.55,44.41,2.96,2.65,228865.0,0.4115,15.5516,15.5516,8.6398
000678.SZ,襄阳轴承,8.96,-0.06,-0.67,0.11,-0.99,-99.89,5.3,2.23,102385.0,0.9182,41.1812,41.1812,4.5961
000679.SZ,大连友谊,6.43,0.0,0.0,-3.74,0.94,-36.64,18.22,3.34,119153.0,0.764,22.9165,22.9165,3.564
000680.SZ,山推股份,9.38,0.13,1.41,-6.94,-10.75,10.33,2.11,1.21,159467.0,1.4846,140.7134,123.3067,15.0014
000681.SZ,视觉中国,16.32,0.14,0.87,-0.06,-5.08,56.54,3.12,2.68,181038.0,2.9428,114.3342,110.3452,7.0058
000682.SZ,东方电子,10.72,0.03,0.28,-0.28,-6.15,17.84,2.32,0.7,93849.0,1.0124,143.7259,143.7123,13.4073
000683.SZ,博源化工,5.7,-0.03,-0.52,-3.55,-8.51,12.7,1.72,1.62,541108.0,3.0863,211.8594,190.2982,37.1683
000685.SZ,中山公用,10.91,0.12,1.11,-2.15,-4.47,5.45,0.83,0.7,87131.0,0.9481,160.1295,136.0021,14.6773
000686.SZ,东北证券,7.73,0.07,0.91,-0.26,-5.04,11.84,0.89,0.51,119333.0,0.9221,180.917,180.917,23.4045
000688.SZ,国城矿业,25.6,-0.45,-1.73,-2.81,-19.5,16.73,8.96,1.46,172717.0,4.4572,303.3773,303.3762,11.8507
000690.SZ,宝新能源,5.31,0.13,2.51,0.95,8.37,9.13,0.89,3.0,652255.0,3.4583,115.5396,115.4643,21.7589
000691.SZ,亚太实业,9.35,0.13,1.41,-6.5,-8.78,-1302.26,10.09,1.87,60426.0,0.565,45.3386,30.2257,4.8491
000692.SZ,惠天热电,4.22,0.01,0.24,-1.4,-1.86,-11.76,57.71,2.17,115402.0,0.4867,22.4856,22.4856,5.3283
000695.SZ,滨海能源,13.06,-0.02,-0.15,-1.36,-13.22,-53.58,8.71,1.67,36992.0,0.4841,30.2668,28.9923,2.3175
000697.SZ,炼石航空,9.01,0.21,2.39,-1.53,2.27,-123.79,3.87,0.84,54788.0,0.4926,125.7876,58.845,13.9609
000698.SZ,ST沈化,3.65,0.04,1.11,1.67,-1.88,19.22,2.05,0.86,67276.0,0.2464,29.9123,28.6786,8.1951
000700.SZ,模塑科技,11.91,0.02,0.17,6.15,3.3,17.35,2.64,6.84,628309.0,7.4627,109.3356,109.3356,9.1802
000701.SZ,厦门信达,5.17,0.0,0.0,0.78,1.37,4.09,-14.96,1.73,115711.0,0.602,34.5518,34.5225,6.6831
000702.SZ,正虹科技,5.62,-0.07,-1.23,-4.1,-2.43,-47.06,6.0,2.19,75752.0,0.4279,19.4803,19.4803,3.4662
000703.SZ,恒逸石化,16.95,0.04,0.24,2.54,-9.38,5.9,2.37,1.59,650725.0,11.0043,696.9143,693.4082,41.1159
000705.SZ,浙江震元,6.91,-0.05,-0.72,-1.85,-4.03,-86.16,1.19,1.63,46019.0,0.3214,23.0879,19.4838,3.3412
000707.SZ,双环科技,4.44,-0.02,-0.45,-1.55,-5.73,-17.39,0.96,1.22,66966.0,0.2991,25.9614,24.4512,5.8472
000708.SZ,中信特钢,13.0,-0.1,-0.76,-2.03,-4.06,10.97,1.53,0.22,113106.0,1.4751,656.1307,656.1278,50.4716
000709.SZ,河钢股份,2.06,0.02,0.98,-0.96,-2.83,16.7,0.41,0.54,558793.0,1.1505,212.9447,212.9095,103.3712
000710.SZ,贝瑞基因,9.05,0.51,5.97,7.61,1.46,-36.4,2.25,11.25,377541.0,3.482,31.9937,30.3652,3.5352
000711.SZ,京蓝科技,4.89,0.15,3.16,-2.0,-16.98,97.32,19.78,3.93,925355.0,4.5226,144.426,115.258,29.535
000712.SZ,锦龙股份,10.0,0.08,0.81,-0.99,-22.96,314.41,3.34,6.69,599143.0,5.9626,89.6,89.5734,8.96
000713.SZ,国投丰乐,6.53,-0.18,-2.68,-3.55,0.62,-83.53,1.69,8.0,491453.0,3.2045,52.1237,40.0952,7.9822
000715.SZ,中兴商业,5.39,0.02,0.37,-2.36,-5.27,31.69,1.44,1.53,74301.0,0.4025,29.1294,26.2079,5.4043
000716.SZ,黑芝麻,5.07,-0.03,-0.59,-6.11,-13.63,61.01,1.51,3.57,262524.0,1.3297,38.1712,37.3012,7.5288
000717.SZ,中南股份,2.19,0.0,0.0,-2.23,-5.19,-100.87,0.79,0.66,160440.0,0.3514,53.0822,53.079,24.2385
000718.SZ,苏宁环球,2.01,0.07,3.61,4.15,0.5,98.53,0.66,1.3,296853.0,0.5878,60.9962,45.8701,30.3464
000719.SZ,中原传媒,12.24,0.2,1.66,1.58,1.92,12.39,1.04,0.73,48751.0,0.5923,125.2401,81.6589,10.232
000720.SZ,新能泰山,4.05,0.07,1.76,1.76,5.47,-67.08,2.73,5.5,691675.0,2.8025,50.8895,50.8895,12.5653
000721.SZ,西安饮食,6.18,0.1,1.64,-11.71,-10.43,-33.91,34.16,4.71,241405.0,1.5046,35.4679,31.6639,5.7391
000722.SZ,湖南发展,14.26,0.26,1.86,-6.25,10.2,24.65,1.99,5.73,266138.0,3.7958,91.234,66.189,6.3979
000723.SZ,美锦能源,3.59,-0.01,-0.28,-4.52,-7.95,-13.19,1.31,1.24,546299.0,1.951,158.0857,157.7868,44.035
000725.SZ,京东方Ａ,5.92,0.17,2.96,11.07,-1.5,20.9,1.65,5.97,21108149.0,123.5553,2193.0242,2093.7343,370.4433
000726.SZ,鲁  泰Ａ,6.2,0.12,1.97,6.71,3.68,9.98,0.51,2.53,148997.0,0.9269,50.6866,36.5389,8.1753
000727.SZ,冠捷科技,2.24,0.0,0.0,0.0,-3.03,-12.7,6.07,1.04,472175.0,1.0594,101.4623,101.4623,45.2957
000728.SZ,国元证券,7.47,0.03,0.4,-0.8,-3.11,9.57,0.84,0.4,176534.0,1.3186,325.9742,325.9742,43.6378
000729.SZ,燕京啤酒,10.76,0.26,2.48,-2.27,-5.61,10.84,1.8,1.19,297634.0,3.1999,303.2748,270.0337,28.1854
000731.SZ,四川美丰,7.84,-0.09,-1.13,5.38,17.54,-40.25,1.13,2.84,155763.0,1.2169,43.028,43.028,5.4883
000733.SZ,振华科技,41.0,0.59,1.46,0.37,-0.92,46.08,1.44,1.69,93888.0,3.8408,227.2095,227.1745,5.5417
000735.SZ,罗 牛 山,5.96,0.02,0.34,-4.94,4.75,-11.09,1.72,6.39,735976.0,4.3521,68.6302,68.5935,11.5151
000736.SZ,中交发展,4.52,0.16,3.67,2.26,-4.64,92.15,2.75,2.69,201200.0,0.8939,33.7688,33.7688,7.471
000737.SZ,北方铜业,14.4,0.34,2.42,-2.31,-5.2,9.82,3.47,4.02,765728.0,11.0407,274.2792,274.2541,19.0472
000738.SZ,航发控制,19.16,0.02,0.1,-5.38,1.11,58.09,2.0,0.8,104613.0,2.0104,251.9893,251.9893,13.1518
000739.SZ,普洛药业,23.48,0.39,1.69,7.02,8.3,26.04,4.14,1.36,157421.0,3.7103,272.0026,271.8936,11.5844
000750.SZ,国海证券,3.65,0.02,0.55,-0.82,-4.95,21.16,1.02,0.73,425363.0,1.5525,233.0954,211.5614,63.8617
000751.SZ,锌业股份,4.63,0.04,0.87,-2.94,-10.44,57.86,2.04,1.3,210508.0,0.9745,74.8037,74.8037,16.1563
000752.SZ,*ST西发,8.69,0.04,0.46,-1.7,2.0,51.68,3.6,0.49,12979.0,0.1125,22.9206,22.9206,2.6376
000753.SZ,漳州发展,5.37,0.2,3.87,6.34,10.27,61.59,1.94,8.32,825289.0,4.4064,53.2425,53.2425,9.9148
000755.SZ,山西高速,4.69,-0.05,-1.05,-2.7,-2.7,14.02,1.26,0.28,40811.0,0.1924,68.8168,68.8168,14.6731
000756.SZ,新华制药,13.34,0.58,4.55,4.14,0.23,31.16,1.76,3.17,158057.0,2.1122,92.9376,66.5496,6.9668
000757.SZ,浩物股份,4.18,-0.08,-1.88,-1.18,-6.07,59.54,1.38,1.32,70181.0,0.2961,22.2675,22.2675,5.3272
000758.SZ,中色股份,5.98,0.08,1.36,-0.5,-6.42,9.83,1.83,0.99,197137.0,1.1763,118.9868,118.5462,19.8975
000759.SZ,中百集团,6.6,0.2,3.13,-18.82,7.84,-7.31,8.25,25.0,1639343.0,10.7414,43.2979,43.2766,6.5603
000761.SZ,本钢板材,2.27,0.02,0.89,-1.3,-3.4,-2.44,1.83,0.39,143945.0,0.3264,93.2605,84.1805,41.0839
000762.SZ,西藏矿业,21.86,0.2,0.92,1.58,-8.23,94.77,3.88,1.41,73172.0,1.5934,113.8511,113.847,5.2082
000766.SZ,通化金马,15.58,-0.04,-0.26,-2.93,-5.92,1059.73,6.5,1.08,104664.0,1.6329,150.5799,150.4426,9.6649
000767.SZ,晋控电力,3.45,0.02,0.58,-3.09,1.17,44.35,1.75,2.95,858767.0,2.9721,106.1545,100.4725,30.7694
000768.SZ,中航西飞,22.35,0.13,0.59,-5.06,1.78,63.45,2.77,0.62,173474.0,3.8912,621.4664,620.5285,27.8061
000776.SZ,广发证券,20.79,0.77,3.85,-0.53,-4.72,6.98,1.18,0.99,585267.0,12.0274,1626.7854,1227.4519,78.2485
000777.SZ,中核科技,16.73,0.26,1.58,-1.99,-2.9,51.48,2.54,0.9,34325.0,0.573,64.1458,64.1446,3.8342
000778.SZ,新兴铸管,3.61,0.0,0.0,-1.63,-1.9,19.25,0.55,1.01,393636.0,1.4192,143.0709,140.5536,39.6318
000779.SZ,甘咨询,8.84,0.1,1.14,1.49,-8.77,19.69,1.02,8.08,375619.0,3.3246,41.0909,41.0865,4.6483
000782.SZ,恒申新材,8.12,0.28,3.57,5.73,4.64,-60.07,3.54,3.62,191025.0,1.5432,55.7504,42.8849,6.8658
000783.SZ,长江证券,8.45,0.16,1.93,-0.59,-8.65,7.32,1.27,1.2,663725.0,5.5772,467.2912,467.2912,55.3007
000785.SZ,居然智家,2.23,0.01,0.45,-1.33,-2.19,35.46,0.72,1.07,659538.0,1.4868,138.8632,137.7441,62.2705
000786.SZ,北新建材,15.93,0.22,1.4,0.82,-5.52,9.86,0.99,0.74,125376.0,1.988,271.1662,269.1386,17.0224
000788.SZ,北大医药,5.3,-0.02,-0.38,-1.3,-6.53,28.37,2.08,2.13,126868.0,0.6796,31.5873,31.5873,5.9599
000789.SZ,万年青,4.05,-0.02,-0.49,-6.03,-2.41,-33.43,0.51,0.57,45518.0,0.1852,32.2955,32.2955,7.9742
000790.SZ,华神科技,4.03,0.11,2.81,1.0,-3.12,205.78,3.48,4.7,292933.0,1.1912,25.1359,25.0925,6.2372
000791.SZ,甘肃能源,7.41,0.26,3.64,-0.4,3.35,14.31,1.58,1.58,306186.0,2.2457,240.3685,143.4304,32.4384
000792.SZ,盐湖股份,24.74,-0.25,-1.0,-2.79,-12.24,10.61,2.74,1.01,535255.0,13.2963,1309.135,1309.1216,52.9157
000793.SZ,ST华闻,2.09,0.01,0.48,-0.95,-0.48,78.78,3.46,0.43,114690.0,0.2388,91.8333,55.6923,43.9394
000795.SZ,英洛华,8.17,0.04,0.49,0.0,-6.63,35.37,3.45,0.61,68558.0,0.5601,91.1977,91.1975,11.1625
000796.SZ,凯撒旅业,3.71,0.06,1.64,-13.11,-13.52,-270.31,6.72,3.7,492491.0,1.8217,59.5006,49.3715,16.0379
000797.SZ,中国武夷,2.69,0.15,5.91,7.6,6.75,-4.8,0.99,5.3,832967.0,2.2115,42.2533,42.2484,15.7075
000798.SZ,中水渔业,10.15,-0.18,-1.74,-4.34,5.51,18.14,6.8,7.85,287174.0,2.9018,37.1347,37.1324,3.6586
000799.SZ,酒鬼酒,37.26,0.5,1.36,0.7,-4.22,491.39,3.31,1.24,40358.0,1.4983,121.0685,121.0568,3.2493
000800.SZ,一汽解放,5.91,-0.06,-1.01,-1.66,-3.27,47.45,1.11,0.19,94816.0,0.5631,290.8477,290.8095,49.2128
000801.SZ,四川九洲,12.15,-0.07,-0.57,-0.98,-3.34,76.04,4.23,0.86,87856.0,1.0732,123.4835,123.4367,10.1632
000802.SZ,北京文化,3.93,0.0,0.0,-4.84,-3.2,-35.88,4.75,5.26,376384.0,1.4829,28.1349,28.1209,7.159
000803.SZ,山高环能,7.23,0.05,0.7,-3.6,-3.86,25.89,2.23,2.46,114365.0,0.82,33.7132,33.6114,4.663
000807.SZ,云铝股份,27.37,0.46,1.71,0.29,0.96,6.18,2.49,1.67,577861.0,15.7639,949.1799,949.1698,34.6796
000809.SZ,和展能源,3.57,0.01,0.28,3.48,3.18,154.92,1.11,4.04,333418.0,1.1828,29.445,29.445,8.2479
000810.SZ,创维数字,9.7,0.1,1.04,4.3,-3.96,34.42,1.7,1.35,150919.0,1.4626,111.569,108.4613,11.502
000811.SZ,冰轮环境,41.52,2.86,7.4,12.06,-0.57,66.25,6.33,6.96,681493.0,27.133,412.0769,406.3143,9.9248
000812.SZ,陕西金叶,3.8,-0.11,-2.81,1.06,2.43,63.88,1.91,5.5,415938.0,1.5898,28.7406,28.7329,7.5633
000813.SZ,德展健康,3.25,0.04,1.25,-3.85,-1.52,-58.55,1.49,1.02,214463.0,0.6942,68.1559,68.1411,20.9711
000815.SZ,美利云,15.55,0.21,1.37,0.71,-6.27,164.85,7.63,3.86,268700.0,4.1719,108.1134,108.1134,6.9526
000816.SZ,智慧农业,2.85,0.03,1.06,-4.04,-3.06,364.28,2.08,2.66,382339.0,1.0925,41.2399,41.026,14.4701
000818.SZ,航锦科技,11.73,0.16,1.38,-0.59,-6.31,77.63,3.53,1.61,106079.0,1.2434,77.418,77.2082,6.6
000819.SZ,岳阳兴长,11.93,0.13,1.1,0.0,-4.33,153.6,2.08,0.69,25159.0,0.2998,43.6662,43.6662,3.6602
000820.SZ,神雾节能,3.53,-0.07,-1.94,0.28,-3.02,-144.66,28.85,4.07,120939.0,0.4292,22.8234,10.4829,6.4656
000821.SZ,ST京机,7.5,0.11,1.49,-1.83,1.35,35.83,1.12,0.86,51591.0,0.3863,46.7156,44.8932,6.2287
000822.SZ,山东海化,4.26,-0.01,-0.23,-4.05,-5.54,-6.77,1.07,0.82,73289.0,0.313,38.1309,38.1309,8.9509
000823.SZ,超声电子,23.38,-0.84,-3.47,13.66,47.79,61.29,2.5,26.29,1564276.0,36.537,139.1005,139.0951,5.9495
000825.SZ,太钢不锈,3.39,-0.02,-0.59,-2.87,-3.97,71.27,0.59,0.6,344365.0,1.1764,193.1028,193.1028,56.9625
000826.SZ,*ST启环,1.87,-0.05,-2.6,-2.6,-2.6,-3.62,-0.99,0.91,129014.0,0.2439,26.6541,26.6504,14.2535
000828.SZ,东莞控股,10.1,-0.04,-0.39,0.7,-1.17,9.54,1.01,0.44,45250.0,0.4579,104.9912,104.9912,10.3952
000829.SZ,天音控股,8.88,0.0,0.0,-0.22,-0.89,287.26,3.11,0.93,94774.0,0.8452,91.0289,90.9427,10.251
000830.SZ,鲁西化工,11.75,0.16,1.38,-2.25,-9.34,11.48,1.14,0.96,183340.0,2.1456,223.7575,223.7409,19.0432
000831.SZ,中国稀土,53.39,0.02,0.04,2.81,-13.97,119.56,11.19,1.4,148487.0,7.9288,566.5858,566.5858,10.6122
000833.SZ,粤桂股份,20.09,0.15,0.75,-4.15,-5.15,12.96,3.21,4.84,219471.0,4.38,171.793,91.1497,8.5512
000837.SZ,秦川机床,9.68,0.11,1.15,2.22,-6.02,106.74,2.0,1.43,144468.0,1.3956,99.0405,97.5161,10.2315
000838.SZ,*ST发展,2.27,0.01,0.44,-5.81,-24.83,-24.88,-9.98,3.07,323809.0,0.7489,24.9805,23.9205,11.0046
000839.SZ,国安股份,2.82,0.09,3.3,-0.35,1.08,-37.29,9.06,3.56,1397133.0,3.9571,110.5391,110.5391,39.1983
000848.SZ,承德露露,8.15,0.04,0.49,0.62,-0.85,13.95,2.58,0.61,61699.0,0.5025,83.13,82.365,10.2
000850.SZ,华茂股份,4.16,0.03,0.73,1.46,-3.48,-143.65,0.86,1.37,129303.0,0.5444,39.2565,39.2444,9.4367
000852.SZ,石化机械,5.46,0.05,0.92,-6.83,-0.55,-407.03,1.66,1.34,127443.0,0.6925,52.185,51.8841,9.5577
